slug,card_name,id,num_copies,url_ering,valid_ering,url_efnet,scraped
spiders-lair,Spiders' Lair,26640671,3,https://edisonrul.ing/cards/s/spiders-lair.html,True,https://edisonformat.net/card?name=Spiders%20Lair,False
spike-seadra,Spike Seadra,85326399,3,https://edisonrul.ing/cards/s/spike-seadra.html,False,https://edisonformat.net/card?name=Spike%20Seadra,False
spikebot,Spikebot,87511987,3,https://edisonrul.ing/cards/s/spikebot.html,False,https://edisonformat.net/card?name=Spikebot,False
spined-gillman,Spined Gillman,42463414,3,https://edisonrul.ing/cards/s/spined-gillman.html,False,https://edisonformat.net/card?name=Spined%20Gillman,False
spiral-serpent,Spiral Serpent,32626733,3,https://edisonrul.ing/cards/s/spiral-serpent.html,False,https://edisonformat.net/card?name=Spiral%20Serpent,False
spiral-spear-strike,Spiral Spear Strike,49328340,3,https://edisonrul.ing/cards/s/spiral-spear-strike.html,True,https://edisonformat.net/card?name=Spiral%20Spear%20Strike,False
spirit-barrier,Spirit Barrier,53239672,3,https://edisonrul.ing/cards/s/spirit-barrier.html,True,https://edisonformat.net/card?name=Spirit%20Barrier,False
spirit-burner,Spirit Burner,50418970,3,https://edisonrul.ing/cards/s/spirit-burner.html,True,https://edisonformat.net/card?name=Spirit%20Burner,False
spirit-caller,Spirit Caller,48659020,3,https://edisonrul.ing/cards/s/spirit-caller.html,False,https://edisonformat.net/card?name=Spirit%20Caller,False
spirit-elimination,Spirit Elimination,69832741,3,https://edisonrul.ing/cards/s/spirit-elimination.html,True,https://edisonformat.net/card?name=Spirit%20Elimination,False
spirit-force,Spirit Force,16674846,3,https://edisonrul.ing/cards/s/spirit-force.html,True,https://edisonformat.net/card?name=Spirit%20Force,False
spirit-message-a,"Spirit Message ""A""",94772232,3,https://edisonrul.ing/cards/s/spirit-message-a.html,False,https://edisonformat.net/card?name=Spirit%20Message%20A,False
spirit-message-i,"Spirit Message ""I""",31893528,3,https://edisonrul.ing/cards/s/spirit-message-i.html,False,https://edisonformat.net/card?name=Spirit%20Message%20I,False
spirit-message-l,"Spirit Message ""L""",30170981,3,https://edisonrul.ing/cards/s/spirit-message-l.html,False,https://edisonformat.net/card?name=Spirit%20Message%20L,False
spirit-message-n,"Spirit Message ""N""",67287533,3,https://edisonrul.ing/cards/s/spirit-message-n.html,False,https://edisonformat.net/card?name=Spirit%20Message%20N,False
spirit-of-flames,Spirit of Flames,13522325,3,https://edisonrul.ing/cards/s/spirit-of-flames.html,False,https://edisonformat.net/card?name=Spirit%20of%20Flames,False
spirit-of-the-books,Spirit of the Books,14037717,3,https://edisonrul.ing/cards/s/spirit-of-the-books.html,False,https://edisonformat.net/card?name=Spirit%20of%20the%20Books,False
spirit-of-the-breeze,Spirit of the Breeze,53530069,3,https://edisonrul.ing/cards/s/spirit-of-the-breeze.html,False,https://edisonformat.net/card?name=Spirit%20of%20the%20Breeze,False
spirit-of-the-harp,Spirit of the Harp,80770678,3,https://edisonrul.ing/cards/s/spirit-of-the-harp.html,False,https://edisonformat.net/card?name=Spirit%20of%20the%20Harp,False
spirit-of-the-pharaoh,Spirit of the Pharaoh,25343280,3,https://edisonrul.ing/cards/s/spirit-of-the-pharaoh.html,True,https://edisonformat.net/card?name=Spirit%20of%20the%20Pharaoh,False
spirit-of-the-pot-of-greed,Spirit of the Pot of Greed,4896788,3,https://edisonrul.ing/cards/s/spirit-of-the-pot-of-greed.html,True,https://edisonformat.net/card?name=Spirit%20of%20the%20Pot%20of%20Greed,False
spirit-of-the-six-samurai,Spirit of the Six Samurai,65685470,3,https://edisonrul.ing/cards/s/spirit-of-the-six-samurai.html,True,https://edisonformat.net/card?name=Spirit%20of%20the%20Six%20Samurai,False
spirit-reaper,Spirit Reaper,23205979,1,https://edisonrul.ing/cards/s/spirit-reaper.html,True,https://edisonformat.net/card?name=Spirit%20Reaper,False
spirit-ryu,Spirit Ryu,67957315,3,https://edisonrul.ing/cards/s/spirit-ryu.html,False,https://edisonformat.net/card?name=Spirit%20Ryu,False
spirits-invitation,Spirit's Invitation,92394653,3,https://edisonrul.ing/cards/s/spirits-invitation.html,True,https://edisonformat.net/card?name=Spirits%20Invitation,False
spiritual-earth-art-kurogane,Spiritual Earth Art - Kurogane,70156997,3,https://edisonrul.ing/cards/s/spiritual-earth-art-kurogane.html,True,https://edisonformat.net/card?name=Spiritual%20Earth%20Art%20-%20Kurogane,False
spiritual-energy-settle-machine,Spiritual Energy Settle Machine,99173029,3,https://edisonrul.ing/cards/s/spiritual-energy-settle-machine.html,True,https://edisonformat.net/card?name=Spiritual%20Energy%20Settle%20Machine,False
spiritual-fire-art-kurenai,Spiritual Fire Art - Kurenai,42945701,3,https://edisonrul.ing/cards/s/spiritual-fire-art-kurenai.html,False,https://edisonformat.net/card?name=Spiritual%20Fire%20Art%20-%20Kurenai,False
spiritual-forest,Spiritual Forest,69112325,3,https://edisonrul.ing/cards/s/spiritual-forest.html,True,https://edisonformat.net/card?name=Spiritual%20Forest,False
spiritual-water-art-aoi,Spiritual Water Art - Aoi,6540606,3,https://edisonrul.ing/cards/s/spiritual-water-art-aoi.html,False,https://edisonformat.net/card?name=Spiritual%20Water%20Art%20-%20Aoi,False
spiritual-wind-art-miyabi,Spiritual Wind Art - Miyabi,79333300,3,https://edisonrul.ing/cards/s/spiritual-wind-art-miyabi.html,True,https://edisonformat.net/card?name=Spiritual%20Wind%20Art%20-%20Miyabi,False
spiritualism,Spiritualism,15866454,3,https://edisonrul.ing/cards/s/spiritualism.html,True,https://edisonformat.net/card?name=Spiritualism,False
splendid-venus,Splendid Venus,5645210,3,https://edisonrul.ing/cards/s/splendid-venus.html,True,https://edisonformat.net/card?name=Splendid%20Venus,False
spring-of-rebirth,Spring of Rebirth,94425169,3,https://edisonrul.ing/cards/s/spring-of-rebirth.html,True,https://edisonformat.net/card?name=Spring%20of%20Rebirth,False
spyder-spider,Spyder Spider,80637190,3,https://edisonrul.ing/cards/s/spyder-spider.html,True,https://edisonformat.net/card?name=Spyder%20Spider,False
st-joan,St. Joan,21175632,3,https://edisonrul.ing/cards/s/st-joan.html,False,https://edisonformat.net/card?name=St%20Joan,False
stamping-destruction,Stamping Destruction,81385346,3,https://edisonrul.ing/cards/s/stamping-destruction.html,True,https://edisonformat.net/card?name=Stamping%20Destruction,False
star-blast,Star Blast,67196946,3,https://edisonrul.ing/cards/s/star-blast.html,True,https://edisonformat.net/card?name=Star%20Blast,False
star-boy,Star Boy,8201910,3,https://edisonrul.ing/cards/s/star-boy.html,False,https://edisonformat.net/card?name=Star%20Boy,False
stardust-dragon,Stardust Dragon,44508094,3,https://edisonrul.ing/cards/s/stardust-dragon.html,True,https://edisonformat.net/card?name=Stardust%20Dragon,False
stardust-dragonassault-mode,Stardust Dragon/Assault Mode,61257789,3,https://edisonrul.ing/cards/s/stardust-dragonassault-mode.html,True,https://edisonformat.net/card?name=Stardust%20DragonAssault%20Mode,False
stardust-xiaolong,Stardust Xiaolong,68543408,3,https://edisonrul.ing/cards/s/stardust-xiaolong.html,True,https://edisonformat.net/card?name=Stardust%20Xiaolong,False
starlight-road,Starlight Road,58120309,3,https://edisonrul.ing/cards/s/starlight-road.html,True,https://edisonformat.net/card?name=Starlight%20Road,False
statue-of-the-wicked,Statue of the Wicked,65810489,3,https://edisonrul.ing/cards/s/statue-of-the-wicked.html,True,https://edisonformat.net/card?name=Statue%20of%20the%20Wicked,False
staunch-defender,Staunch Defender,92854392,3,https://edisonrul.ing/cards/s/staunch-defender.html,True,https://edisonformat.net/card?name=Staunch%20Defender,False
stealth-bird,Stealth Bird,3510565,3,https://edisonrul.ing/cards/s/stealth-bird.html,False,https://edisonformat.net/card?name=Stealth%20Bird,False
stealthroid,Stealthroid,98049038,3,https://edisonrul.ing/cards/s/stealthroid.html,True,https://edisonformat.net/card?name=Stealthroid,False
steam-gyroid,Steam Gyroid,5368615,3,https://edisonrul.ing/cards/s/steam-gyroid.html,False,https://edisonformat.net/card?name=Steam%20Gyroid,False
steamroid,Steamroid,44729197,3,https://edisonrul.ing/cards/s/steamroid.html,True,https://edisonformat.net/card?name=Steamroid,False
steel-ogre-grotto-1,Steel Ogre Grotto #1,29172562,3,https://edisonrul.ing/cards/s/steel-ogre-grotto-1.html,False,https://edisonformat.net/card?name=Steel%20Ogre%20Grotto%201,False
steel-ogre-grotto-2,Steel Ogre Grotto #2,90908427,3,https://edisonrul.ing/cards/s/steel-ogre-grotto-2.html,False,https://edisonformat.net/card?name=Steel%20Ogre%20Grotto,False
steel-scorpion,Steel Scorpion,13599884,3,https://edisonrul.ing/cards/s/steel-scorpion.html,True,https://edisonformat.net/card?name=Steel%20Scorpion,False
steel-shell,Steel Shell,2370081,3,https://edisonrul.ing/cards/s/steel-shell.html,False,https://edisonformat.net/card?name=Steel%20Shell,False
stim-pack,Stim-Pack,83225447,3,https://edisonrul.ing/cards/s/stim-pack.html,False,https://edisonformat.net/card?name=Stim-Pack,False
stone-dragon,Stone Dragon,68171737,3,https://edisonrul.ing/cards/s/stone-dragon.html,False,https://edisonformat.net/card?name=Stone%20Dragon,False
stone-ogre-grotto,Stone Ogre Grotto,15023985,3,https://edisonrul.ing/cards/s/stone-ogre-grotto.html,False,https://edisonformat.net/card?name=Stone%20Ogre%20Grotto,False
stone-statue-of-the-aztecs,Stone Statue of the Aztecs,31812496,3,https://edisonrul.ing/cards/s/stone-statue-of-the-aztecs.html,True,https://edisonformat.net/card?name=Stone%20Statue%20of%20the%20Aztecs,False
stop-defense,Stop Defense,63102017,3,https://edisonrul.ing/cards/s/stop-defense.html,True,https://edisonformat.net/card?name=Stop%20Defense,False
storm-caller,Storm Caller,15935204,3,https://edisonrul.ing/cards/s/storm-caller.html,True,https://edisonformat.net/card?name=Storm%20Caller,False
storm-shooter,Storm Shooter,39188539,3,https://edisonrul.ing/cards/s/storm-shooter.html,False,https://edisonformat.net/card?name=Storm%20Shooter,False
storming-wynn,Storming Wynn,29013526,3,https://edisonrul.ing/cards/s/storming-wynn.html,True,https://edisonformat.net/card?name=Storming%20Wynn,False
straight-flush,Straight Flush,25173686,3,https://edisonrul.ing/cards/s/straight-flush.html,True,https://edisonformat.net/card?name=Straight%20Flush,False
stray-asmodian,Stray Asmodian,86209650,3,https://edisonrul.ing/cards/s/stray-asmodian.html,False,https://edisonformat.net/card?name=Stray%20Asmodian,False
stray-lambs,Stray Lambs,60764581,3,https://edisonrul.ing/cards/s/stray-lambs.html,True,https://edisonformat.net/card?name=Stray%20Lambs,False
strike-ninja,Strike Ninja,41006930,3,https://edisonrul.ing/cards/s/strike-ninja.html,True,https://edisonformat.net/card?name=Strike%20Ninja,False
strike-slash,Strike Slash,30643162,3,https://edisonrul.ing/cards/s/strike-slash.html,False,https://edisonformat.net/card?name=Strike%20Slash,False
strong-wind-dragon,Strong Wind Dragon,23770284,3,https://edisonrul.ing/cards/s/strong-wind-dragon.html,True,https://edisonformat.net/card?name=Strong%20Wind%20Dragon,False
stronghold-the-moving-fortress,Stronghold the Moving Fortress,13955608,3,https://edisonrul.ing/cards/s/stronghold-the-moving-fortress.html,False,https://edisonformat.net/card?name=Stronghold%20the%20Moving%20Fortress,False
stuffed-animal,Stuffed Animal,71068263,3,https://edisonrul.ing/cards/s/stuffed-animal.html,False,https://edisonformat.net/card?name=Stuffed%20Animal,False
stumbling,Stumbling,34646691,3,https://edisonrul.ing/cards/s/stumbling.html,True,https://edisonformat.net/card?name=Stumbling,False
stygian-dirge,Stygian Dirge,81489939,3,https://edisonrul.ing/cards/s/stygian-dirge.html,True,https://edisonformat.net/card?name=Stygian%20Dirge,False
stygian-security,Stygian Security,50732780,3,https://edisonrul.ing/cards/s/stygian-security.html,False,https://edisonformat.net/card?name=Stygian%20Security,False
stygian-sergeants,Stygian Sergeants,86137485,3,https://edisonrul.ing/cards/s/stygian-sergeants.html,False,https://edisonformat.net/card?name=Stygian%20Sergeants,False
submarine-frog,Submarine Frog,63948258,3,https://edisonrul.ing/cards/s/submarine-frog.html,False,https://edisonformat.net/card?name=Submarine%20Frog,False
submarineroid,Submarineroid,99861526,3,https://edisonrul.ing/cards/s/submarineroid.html,False,https://edisonformat.net/card?name=Submarineroid,False
substitoad,Substitoad,20663556,3,https://edisonrul.ing/cards/s/substitoad.html,True,https://edisonformat.net/card?name=Substitoad,False
success-probability-0,Success Probability 0%,6859683,3,https://edisonrul.ing/cards/s/success-probability-0.html,True,https://edisonformat.net/card?name=Success%20Probability,False
succubus-knight,Succubus Knight,55291359,3,https://edisonrul.ing/cards/s/succubus-knight.html,False,https://edisonformat.net/card?name=Succubus%20Knight,False
suijin,Suijin,98434877,3,https://edisonrul.ing/cards/s/suijin.html,True,https://edisonformat.net/card?name=Suijin,False
summon-cloud,Summon Cloud,55375684,3,https://edisonrul.ing/cards/s/summon-cloud.html,True,https://edisonformat.net/card?name=Summon%20Cloud,False
summon-limit,Summon Limit,23516703,3,https://edisonrul.ing/cards/s/summon-limit.html,True,https://edisonformat.net/card?name=Summon%20Limit,False
summon-reactor-sk,Summon Reactor SK,89493368,3,https://edisonrul.ing/cards/s/summon-reactor-sk.html,True,https://edisonformat.net/card?name=Summon%20Reactor%20SK,False
summoned-skull,Summoned Skull,70781052,3,https://edisonrul.ing/cards/s/summoned-skull.html,False,https://edisonformat.net/card?name=Summoned%20Skull,False
summoner-monk,Summoner Monk,423585,1,https://edisonrul.ing/cards/s/summoner-monk.html,False,https://edisonformat.net/card?name=Summoner%20Monk,False
summoner-of-illusions,Summoner of Illusions,14644902,3,https://edisonrul.ing/cards/s/summoner-of-illusions.html,True,https://edisonformat.net/card?name=Summoner%20of%20Illusions,False
summoners-art,Summoner's Art,79816536,3,https://edisonrul.ing/cards/s/summoners-art.html,True,https://edisonformat.net/card?name=Summoners%20Art,False
sun-dragon-inti,Sun Dragon Inti,39823987,3,https://edisonrul.ing/cards/s/sun-dragon-inti.html,True,https://edisonformat.net/card?name=Sun%20Dragon%20Inti,False
sunlight-unicorn,Sunlight Unicorn,10321588,3,https://edisonrul.ing/cards/s/sunlight-unicorn.html,False,https://edisonformat.net/card?name=Sunlight%20Unicorn,False
sunny-pixie,Sunny Pixie,73837870,3,https://edisonrul.ing/cards/s/sunny-pixie.html,False,https://edisonformat.net/card?name=Sunny%20Pixie,False
supay,Supay,78552773,3,https://edisonrul.ing/cards/s/supay.html,True,https://edisonformat.net/card?name=Supay,False
super-ancient-dinobeast,Super-Ancient Dinobeast,6849042,3,https://edisonrul.ing/cards/s/super-ancient-dinobeast.html,False,https://edisonformat.net/card?name=Super-Ancient%20Dinobeast,False
super-conductor-tyranno,Super Conductor Tyranno,85520851,3,https://edisonrul.ing/cards/s/super-conductor-tyranno.html,False,https://edisonformat.net/card?name=Super%20Conductor%20Tyranno,False
super-double-summon,Super Double Summon,26120084,3,https://edisonrul.ing/cards/s/super-double-summon.html,True,https://edisonformat.net/card?name=Super%20Double%20Summon,False
super-electromagnetic-voltech-dragon,Super-Electromagnetic Voltech Dragon,20529766,3,https://edisonrul.ing/cards/s/super-electromagnetic-voltech-dragon.html,True,https://edisonformat.net/card?name=Super-Electromagnetic%20Voltech%20Dragon,False
super-junior-confrontation,Super Junior Confrontation,29590905,3,https://edisonrul.ing/cards/s/super-junior-confrontation.html,True,https://edisonformat.net/card?name=Super%20Junior%20Confrontation,False
super-nimble-mega-hamster,Super-Nimble Mega Hamster,5220687,3,https://edisonrul.ing/cards/s/super-nimble-mega-hamster.html,False,https://edisonformat.net/card?name=Super-Nimble%20Mega%20Hamster,False
super-polymerization,Super Polymerization,48130397,3,https://edisonrul.ing/cards/s/super-polymerization.html,True,https://edisonformat.net/card?name=Super%20Polymerization,False
super-rejuvenation,Super Rejuvenation,27770341,3,https://edisonrul.ing/cards/s/super-rejuvenation.html,True,https://edisonformat.net/card?name=Super%20Rejuvenation,False
super-robolady,Super Robolady,75923050,3,https://edisonrul.ing/cards/s/super-robolady.html,True,https://edisonformat.net/card?name=Super%20Robolady,False
super-roboyarou,Super Roboyarou,1412158,3,https://edisonrul.ing/cards/s/super-roboyarou.html,True,https://edisonformat.net/card?name=Super%20Roboyarou,False
super-solar-nutrient,Super Solar Nutrient,28529976,3,https://edisonrul.ing/cards/s/super-solar-nutrient.html,True,https://edisonformat.net/card?name=Super%20Solar%20Nutrient,False
super-vehicroid-jumbo-drill,Super Vehicroid Jumbo Drill,36256625,3,https://edisonrul.ing/cards/s/super-vehicroid-jumbo-drill.html,False,https://edisonformat.net/card?name=Super%20Vehicroid%20Jumbo%20Drill,False
super-vehicroid-stealth-union,Super Vehicroid - Stealth Union,3897065,3,https://edisonrul.ing/cards/s/super-vehicroid-stealth-union.html,True,https://edisonformat.net/card?name=Super%20Vehicroid%20-%20Stealth%20Union,False
super-war-lion,Super War-Lion,33951077,3,https://edisonrul.ing/cards/s/super-war-lion.html,False,https://edisonformat.net/card?name=Super%20War-Lion,False
superalloy-beast-raptinus,Superalloy Beast Raptinus,64463828,3,https://edisonrul.ing/cards/s/superalloy-beast-raptinus.html,True,https://edisonformat.net/card?name=Superalloy%20Beast%20Raptinus,False
superancient-deepsea-king-coelacanth,Superancient Deepsea King Coelacanth,88307361,3,https://edisonrul.ing/cards/s/superancient-deepsea-king-coelacanth.html,True,https://edisonformat.net/card?name=Superancient%20Deepsea%20King%20Coelacanth,False
supercharge,Supercharge,97705809,3,https://edisonrul.ing/cards/s/supercharge.html,False,https://edisonformat.net/card?name=Supercharge,False
supernatural-regeneration,Supernatural Regeneration,49980185,3,https://edisonrul.ing/cards/s/supernatural-regeneration.html,True,https://edisonformat.net/card?name=Supernatural%20Regeneration,False
supersonic-skull-flame,Supersonic Skull Flame,63804806,3,https://edisonrul.ing/cards/s/supersonic-skull-flame.html,False,https://edisonformat.net/card?name=Supersonic%20Skull%20Flame,False
supervise,Supervise,95750695,3,https://edisonrul.ing/cards/s/supervise.html,True,https://edisonformat.net/card?name=Supervise,False
supply,Supply,44072894,3,https://edisonrul.ing/cards/s/supply.html,True,https://edisonformat.net/card?name=Supply,False
supremacy-berry,Supremacy Berry,98380593,3,https://edisonrul.ing/cards/s/supremacy-berry.html,True,https://edisonformat.net/card?name=Supremacy%20Berry,False
survival-instinct,Survival Instinct,58419204,3,https://edisonrul.ing/cards/s/survival-instinct.html,False,https://edisonformat.net/card?name=Survival%20Instinct,False
susa-soldier,Susa Soldier,40473581,3,https://edisonrul.ing/cards/s/susa-soldier.html,True,https://edisonformat.net/card?name=Susa%20Soldier,False
swallow-flip,Swallow Flip,10651797,3,https://edisonrul.ing/cards/s/swallow-flip.html,True,https://edisonformat.net/card?name=Swallow%20Flip,False
swallows-nest,Swallow's Nest,94145683,3,https://edisonrul.ing/cards/s/swallows-nest.html,False,https://edisonformat.net/card?name=Swallows%20Nest,False
swamp-battleguard,Swamp Battleguard,40453765,3,https://edisonrul.ing/cards/s/swamp-battleguard.html,False,https://edisonformat.net/card?name=Swamp%20Battleguard,False
swap-frog,Swap Frog,9126351,3,https://edisonrul.ing/cards/s/swap-frog.html,True,https://edisonformat.net/card?name=Swap%20Frog,False
swarm-of-locusts,Swarm of Locusts,41872150,3,https://edisonrul.ing/cards/s/swarm-of-locusts.html,False,https://edisonformat.net/card?name=Swarm%20of%20Locusts,False
swarm-of-scarabs,Swarm of Scarabs,15383415,3,https://edisonrul.ing/cards/s/swarm-of-scarabs.html,False,https://edisonformat.net/card?name=Swarm%20of%20Scarabs,False
swift-birdman-joe,Swift Birdman Joe,81896370,3,https://edisonrul.ing/cards/s/swift-birdman-joe.html,True,https://edisonformat.net/card?name=Swift%20Birdman%20Joe,False
swift-gaia-the-fierce-knight,Swift Gaia the Fierce Knight,16589042,3,https://edisonrul.ing/cards/s/swift-gaia-the-fierce-knight.html,True,https://edisonformat.net/card?name=Swift%20Gaia%20the%20Fierce%20Knight,False
swift-samurai-storm,Swift Samurai Storm!,71934924,3,https://edisonrul.ing/cards/s/swift-samurai-storm.html,True,https://edisonformat.net/card?name=Swift%20Samurai%20Storm,False
swiftstrike-armor,Swiftstrike Armor,84613836,3,https://edisonrul.ing/cards/s/swiftstrike-armor.html,False,https://edisonformat.net/card?name=Swiftstrike%20Armor,False
swing-of-memories,Swing of Memories,96765646,3,https://edisonrul.ing/cards/s/swing-of-memories.html,True,https://edisonformat.net/card?name=Swing%20of%20Memories,False
sword-hunter,Sword Hunter,51345461,3,https://edisonrul.ing/cards/s/sword-hunter.html,True,https://edisonformat.net/card?name=Sword%20Hunter,False
sword-master,Sword Master,81336148,3,https://edisonrul.ing/cards/s/sword-master.html,True,https://edisonformat.net/card?name=Sword%20Master,False
sword-of-dark-destruction,Sword of Dark Destruction,37120512,3,https://edisonrul.ing/cards/s/sword-of-dark-destruction.html,False,https://edisonformat.net/card?name=Sword%20of%20Dark%20Destruction,False
sword-of-dark-rites,Sword of Dark Rites,17589298,3,https://edisonrul.ing/cards/s/sword-of-dark-rites.html,True,https://edisonformat.net/card?name=Sword%20of%20Dark%20Rites,False
sword-of-deep-seated,Sword of Deep-Seated,98495314,3,https://edisonrul.ing/cards/s/sword-of-deep-seated.html,True,https://edisonformat.net/card?name=Sword%20of%20Deep-Seated,False
sword-of-dragons-soul,Sword of Dragon's Soul,61405855,3,https://edisonrul.ing/cards/s/sword-of-dragons-soul.html,False,https://edisonformat.net/card?name=Sword%20of%20Dragons%20Soul,False
sword-of-kusanagi,Sword of Kusanagi,48716139,3,https://edisonrul.ing/cards/s/sword-of-kusanagi.html,True,https://edisonformat.net/card?name=Sword%20of%20Kusanagi,False
sword-of-sparkles,Sword of Sparkles,48447192,3,https://edisonrul.ing/cards/s/sword-of-sparkles.html,True,https://edisonformat.net/card?name=Sword%20of%20Sparkles,False
sword-of-the-soul-eater,Sword of the Soul-Eater,5371656,3,https://edisonrul.ing/cards/s/sword-of-the-soul-eater.html,True,https://edisonformat.net/card?name=Sword%20of%20the%20Soul-Eater,False
swords-of-concealing-light,Swords of Concealing Light,12923641,3,https://edisonrul.ing/cards/s/swords-of-concealing-light.html,True,https://edisonformat.net/card?name=Swords%20of%20Concealing%20Light,False
swords-of-revealing-light,Swords of Revealing Light,72302403,1,https://edisonrul.ing/cards/s/swords-of-revealing-light.html,True,https://edisonformat.net/card?name=Swords%20of%20Revealing%20Light,False
swordsman-of-landstar,Swordsman of Landstar,3573512,3,https://edisonrul.ing/cards/s/swordsman-of-landstar.html,False,https://edisonformat.net/card?name=Swordsman%20of%20Landstar,False
swordstalker,Swordstalker,50005633,3,https://edisonrul.ing/cards/s/swordstalker.html,False,https://edisonformat.net/card?name=Swordstalker,False
symbol-of-heritage,Symbol of Heritage,45305419,3,https://edisonrul.ing/cards/s/symbol-of-heritage.html,True,https://edisonformat.net/card?name=Symbol%20of%20Heritage,False
symbols-of-duty,Symbols of Duty,78794994,3,https://edisonrul.ing/cards/s/symbols-of-duty.html,True,https://edisonformat.net/card?name=Symbols%20of%20Duty,False
synchro-barrier,Synchro Barrier,21879581,3,https://edisonrul.ing/cards/s/synchro-barrier.html,True,https://edisonformat.net/card?name=Synchro%20Barrier,False
synchro-blast-wave,Synchro Blast Wave,35537860,3,https://edisonrul.ing/cards/s/synchro-blast-wave.html,False,https://edisonformat.net/card?name=Synchro%20Blast%20Wave,False
synchro-boost,Synchro Boost,98143165,3,https://edisonrul.ing/cards/s/synchro-boost.html,False,https://edisonformat.net/card?name=Synchro%20Boost,False
synchro-change,Synchro Change,36737092,3,https://edisonrul.ing/cards/s/synchro-change.html,False,https://edisonformat.net/card?name=Synchro%20Change,False
synchro-control,Synchro Control,88289295,3,https://edisonrul.ing/cards/s/synchro-control.html,True,https://edisonformat.net/card?name=Synchro%20Control,False
synchro-deflector,Synchro Deflector,24545464,3,https://edisonrul.ing/cards/s/synchro-deflector.html,True,https://edisonformat.net/card?name=Synchro%20Deflector,False
synchro-strike,Synchro Strike,30123142,3,https://edisonrul.ing/cards/s/synchro-strike.html,True,https://edisonformat.net/card?name=Synchro%20Strike,False
synchronized-realm,Synchronized Realm,61032879,3,https://edisonrul.ing/cards/s/synchronized-realm.html,False,https://edisonformat.net/card?name=Synchronized%20Realm,False
synthesis-spell,Synthesis Spell,72446038,3,https://edisonrul.ing/cards/s/synthesis-spell.html,False,https://edisonformat.net/card?name=Synthesis%20Spell,False
synthetic-seraphim,Synthetic Seraphim,16946849,3,https://edisonrul.ing/cards/s/synthetic-seraphim.html,True,https://edisonformat.net/card?name=Synthetic%20Seraphim,False
system-down,System Down,18895832,3,https://edisonrul.ing/cards/s/system-down.html,True,https://edisonformat.net/card?name=System%20Down,False
tactical-espionage-expert,Tactical Espionage Expert,89698120,3,https://edisonrul.ing/cards/t/tactical-espionage-expert.html,True,https://edisonformat.net/card?name=Tactical%20Espionage%20Expert,False
tadpole,T.A.D.P.O.L.E.,10456559,3,https://edisonrul.ing/cards/t/tadpole.html,True,https://edisonformat.net/card?name=TADPOLE,False
tail-swipe,Tail Swipe,83682725,3,https://edisonrul.ing/cards/t/tail-swipe.html,False,https://edisonformat.net/card?name=Tail%20Swipe,False
tailor-of-the-fickle,Tailor of the Fickle,43641473,3,https://edisonrul.ing/cards/t/tailor-of-the-fickle.html,False,https://edisonformat.net/card?name=Tailor%20of%20the%20Fickle,False
tainted-wisdom,Tainted Wisdom,28725004,3,https://edisonrul.ing/cards/t/tainted-wisdom.html,False,https://edisonformat.net/card?name=Tainted%20Wisdom,False
takriminos,Takriminos,44073668,3,https://edisonrul.ing/cards/t/takriminos.html,False,https://edisonformat.net/card?name=Takriminos,False
takuhee,Takuhee,3170832,3,https://edisonrul.ing/cards/t/takuhee.html,False,https://edisonformat.net/card?name=Takuhee,False
talisman-of-spell-sealing,Talisman of Spell Sealing,71983925,3,https://edisonrul.ing/cards/t/talisman-of-spell-sealing.html,True,https://edisonformat.net/card?name=Talisman%20of%20Spell%20Sealing,False
talisman-of-trap-sealing,Talisman of Trap Sealing,19312169,3,https://edisonrul.ing/cards/t/talisman-of-trap-sealing.html,True,https://edisonformat.net/card?name=Talisman%20of%20Trap%20Sealing,False
taunt,Taunt,90740329,3,https://edisonrul.ing/cards/t/taunt.html,True,https://edisonformat.net/card?name=Taunt,False
telekinetic-charging-cell,Telekinetic Charging Cell,68392533,3,https://edisonrul.ing/cards/t/telekinetic-charging-cell.html,False,https://edisonformat.net/card?name=Telekinetic%20Charging%20Cell,False
telekinetic-power-well,Telekinetic Power Well,28741524,3,https://edisonrul.ing/cards/t/telekinetic-power-well.html,True,https://edisonformat.net/card?name=Telekinetic%20Power%20Well,False
telekinetic-shocker,Telekinetic Shocker,84847656,3,https://edisonrul.ing/cards/t/telekinetic-shocker.html,True,https://edisonformat.net/card?name=Telekinetic%20Shocker,False
telepathic-power,Telepathic Power,23323812,3,https://edisonrul.ing/cards/t/telepathic-power.html,True,https://edisonformat.net/card?name=Telepathic%20Power,False
teleport,Teleport,6795211,3,https://edisonrul.ing/cards/t/teleport.html,True,https://edisonformat.net/card?name=Teleport,False
tempest-magician,Tempest Magician,63101919,3,https://edisonrul.ing/cards/t/tempest-magician.html,False,https://edisonformat.net/card?name=Tempest%20Magician,False
temple-of-skulls,Temple of Skulls,732302,3,https://edisonrul.ing/cards/t/temple-of-skulls.html,False,https://edisonformat.net/card?name=Temple%20of%20Skulls,False
temple-of-the-sun,Temple of the Sun,91468551,3,https://edisonrul.ing/cards/t/temple-of-the-sun.html,True,https://edisonformat.net/card?name=Temple%20of%20the%20Sun,False
tenkabito-shien,Tenkabito Shien,41589166,3,https://edisonrul.ing/cards/t/tenkabito-shien.html,False,https://edisonformat.net/card?name=Tenkabito%20Shien,False
